T Finance Profitability Home Page Id,Period Date,Company Name,Unit Name,Project Name,Swa Jo,Project Owner,Category Project,Source Of Fund,Project Type,Revenue Plan Monthly,Revenue Actual Monthly,Revenue Plan Ytd,Revenue Actual Ytd,Revenue Ytd Vs Plan Percentage,Ebitda Plan Monthly,Ebitda Actual Monthly,Ebitda Plan Ytd,Ebitda Actual Ytd,Ebitda Ytd Vs Plan Percentage,Ebitda Margin Plan Monthly Percentage,Ebitda Margin Actual Monthly Percentage,Ebitda Margin Plan Ytd Percentage,Ebitda Margin Actual Ytd Percentage,Ebitda Margin Ytd Vs Plan Percentage,Net Profit Plan Monthly,Net Profit Actual Monthly,Net Profit Plan Ytd,Net Profit Actual Ytd,Net Profit Ytd Vs Plan Percentage,Net Profit Margin Plan Monthly Percentage,Net Profit Margin Actual Monthly Percentage,Net Profit Margin Plan Ytd Percentage,Net Profit Margin Actual Ytd Percentage,Net Profit Vs Plan Percentage,Irr Plan Percentage,Irr Actual Percentage,Ebitda Margin Actual Monthly,Ebitda Margin Plan Monthly,Created By,Created At,Updated By,Updated At,Pendapatan Pengurang,Pendapatan Pembagi,Biaya Ebitda,Biaya Npm,Depre,Cost,Pendapatan Pengurang Lalu,Pendapatan Pembagi Lalu,Biaya Ebitda Lalu,Biaya Npm Lalu,Depre Lalu,Cost Lalu
3700,2045-04-30,Company B,Unit 1,Project Y,No,Owner 1,Category B,Fund 2,Type 2,31856.227606162076,25403.94374872945,342657.3791055753,352827.7517311094,0.7648638377226096,1434.123821728479,2533.479741155244,47069.532396083574,34476.09145456649,-4.276292046116989,25.614889751049855,20.004512839702468,49.71513618195583,34.7807867683082,-3.6847167705054718,9591.001717645839,21287.15200986673,221401.2097141735,239904.82177541676,7.9729135219216225,11.164808963507678,23.05905032178252,22.477769288032718,20.244993841194656,5.333854859958283,2.812732586735614,4.830903351438696,38.19293366239215,29.91885912296942,User C,2022-09-25,User C,2023-09-25,4334.0367142218165,1643.7935289919542,667.5773084367877,1202.620126990744,236.37251913837883,9540.465850260884,3870.290685522938,3621.3680264320224,573.3771100831746,1417.6765204072062,336.1456349597531,6040.11212401426
9753,2045-05-31,Company A,Unit 2,Project Y,Yes,Owner 2,Category B,Fund 3,Type 3,37167.20832434643,49766.62309770084,178442.51020236383,186109.3031125167,9.266945470869132,3213.5856363303615,3352.958174928219,35017.886033814386,29208.71503337563,3.810528171963208,23.946624187718054,40.53984585676619,11.619357924600312,47.850086064032155,7.602928326607316,23403.61228776499,15468.078518025255,108395.61359137417,247252.85842218227,3.800113799058625,9.090767382220736,6.0755019376722235,10.648327771785697,7.199283825860466,5.463264766582913,4.086644043153665,4.619365622228894,36.786789966948916,42.83387985412161,User C,2022-09-26,User A,2023-09-26,3951.9413871965226,2128.9488811083497,1352.336353713475,722.5152026465944,258.5413157565194,9821.073418978995,3488.424261063965,3930.008238366192,2095.0739895011666,2048.3889984610523,564.9309289517578,5492.474290328373
9892,2045-06-30,Company B,Unit 1,Project Y,No,Owner 2,Category C,Fund 3,Type 3,27865.156878390517,15119.556131245492,328420.486388652,116658.37964878799,-3.1755466836370054,2906.0416223582324,2907.035151084917,30951.221673175507,34661.316417903785,5.58764725400273,19.649692666337657,22.57736916944358,49.27537134683879,42.10741155830589,-8.076668098953261,10527.229393089154,23489.236855906805,169833.82642024028,108184.22914115491,0.32579104670356784,21.37514107254459,21.66427333982832,16.764635594949162,22.8621614091334,-3.1414949972564443,5.747549549627258,9.83616423700603,30.91395788779209,49.422985678376925,User A,2022-09-27,User C,2023-09-27,3603.967181786299,2922.017172758786,1842.6565464327912,816.7420731257857,412.1478776041797,8900.07141620382,4513.472704470378,3085.381762517397,1920.6501381763055,2263.9318106759556,282.059287265899,9080.592855126866
2314,2045-07-31,Company C,Unit 3,Project Z,Yes,Owner 2,Category C,Fund 1,Type 1,46981.57024805238,15152.447564421587,316868.6425264557,498034.07344533456,-6.038919866934158,1321.9367423273254,1423.6364158298418,23850.921045256146,16447.881480183903,9.234545406407449,42.08243468737958,40.317018036988195,27.872671305487117,14.400749460638886,6.4073479244775875,18872.757652153723,12219.891684420567,190762.7601447494,72090.07633356957,-5.395219908996534,11.448893638118225,22.290752449206696,10.77434675260581,10.065948965317226,4.709992797385896,1.4810098039775534,9.412450654088257,26.537512704184362,23.54750879890371,User C,2022-09-28,User A,2023-09-28,1003.7645597046296,2520.151098436533,1535.183483194077,1474.5138957322558,835.8913409940648,3446.117332858066,1338.4247730634168,3219.8137652724945,2204.5277380806633,1463.8252922585211,728.1470861605083,7777.585093499114
5372,2045-08-31,Company C,Unit 3,Project X,Yes,Owner 2,Category A,Fund 1,Type 1,16903.639069824567,14892.526466127003,350380.3678884795,378558.76302042144,-7.419552672734799,2944.101996193931,3958.196278250734,23742.66123522214,21788.514342569986,-8.765269071609655,38.15596509256885,30.864109671152903,12.301440229414705,24.109607662410358,-3.407382946879598,8472.764947401824,18834.657606042085,208209.1942916153,121684.8176932146,7.172000766976506,12.99232662675037,13.465378647058582,20.900353347028812,12.326651233340417,-5.413105051692484,3.957114596462249,3.6355705387250157,37.8994354223736,11.353532955312549,User B,2022-09-29,User B,2023-09-29,2472.071789871075,3961.1409466679816,1363.5205621951443,2466.548991850176,718.0693120069285,8794.143714860475,1563.832995853792,2587.8242757529674,911.7844785143604,2254.895917987957,418.1426883648156,2657.9523283647914
6325,2045-09-30,Company A,Unit 2,Project Z,Yes,Owner 2,Category C,Fund 2,Type 3,31899.983123054248,23040.22158474469,492397.1682128611,319292.7258577299,7.659099117870859,3943.328920840208,2585.3476410204403,41725.23891942375,31244.988624176458,-8.726438785564074,28.65575185635073,21.520974300240418,23.426098991781522,42.14730831360066,-2.352846753041762,19544.202562400205,23381.22943836466,100774.75378422913,176508.86077577033,-6.228234977144737,13.208905604872331,6.164301820807778,7.2717885998056015,23.67663874756891,1.5443767717524715,2.907686658207386,2.1290410680217846,46.449847255883284,15.135917287874516,User B,2022-09-30,User B,2023-09-30,1386.7283098619491,2336.5051457027857,2400.087730216437,932.7445193197406,487.3053300864503,9013.543016685093,4338.973967136343,3870.728170871094,1729.4505740488776,1367.6858110413839,862.6042489737061,8049.029474843933
3147,2045-10-31,Company C,Unit 3,Project X,Yes,Owner 1,Category C,Fund 1,Type 1,40948.53259773455,13183.81520177926,363789.6313763159,443725.6341519213,0.35501799145438895,2858.1813728496745,2664.136209055488,31690.801134485962,13382.372804952935,0.3517196459161376,35.92515377079191,35.79534332771717,17.202081830845408,25.96205838826688,4.33830028586868,7436.027953158413,7171.259907579281,126403.66686149986,243423.84406908805,-5.885439141418969,24.952955801381275,6.095407100985417,11.483241073160592,22.68387581862079,-6.483893152612921,2.006630668791505,1.2718455336922436,48.18051628729321,19.05303319838253,User A,2022-10-01,User B,2023-10-01,3230.3877205541125,1277.8017711629298,1768.3243016693825,1013.28236539153,204.42914445930393,4543.034610094572,4220.613134151328,4543.206437239611,1558.2619316693326,1571.128638203549,668.665932405744,8159.767294245114
7115,2045-11-30,Company C,Unit 1,Project Z,Yes,Owner 3,Category C,Fund 2,Type 2,42866.327954282555,20788.731455703855,292421.71050978993,242876.48636148855,-6.530938326974278,4125.439253288812,1107.9644938647043,44276.04159218834,12951.190691369336,-5.520924783357113,10.30551312875053,33.17298732949512,19.273896697660064,10.372235812031247,3.4539239325111293,6148.718039791308,22484.91917391611,54613.983733559144,212432.83110356503,8.830630670549176,11.951271770403554,14.13745111766239,15.760070723516824,7.59590425728089,0.2887623468551226,8.071870304608215,9.375393438003364,41.31637810997292,29.20596154303965,User A,2022-10-02,User A,2023-10-02,4661.72685522192,2086.331704164769,2408.1524199017204,872.0167093607272,398.12372422640954,5854.94077692819,1803.7880784202453,3033.2803706942464,1236.2018636346852,2246.0653417437265,302.75747524704065,8092.903110034611
7913,2045-12-31,Company B,Unit 3,Project X,Yes,Owner 3,Category B,Fund 3,Type 3,10151.326755899297,25036.685892620604,302094.7733662303,397214.2605074388,1.5898367759266936,2857.7636715737162,3695.2546058708945,41304.14453844156,40743.149112753876,-0.6559833192148279,49.252667987312286,22.463246948863365,42.58702138544694,21.65222091305436,2.1822856188717132,6020.9990350732605,15621.958080543405,114603.10852764342,93052.90165129428,-9.3096555302337,24.351947418941982,12.75022897555007,9.099493245494344,9.603524054564904,3.7028653783348595,1.8193555231762892,7.480172956202413,36.203874728489495,35.57787369896324,User B,2022-10-03,User A,2023-10-03,4312.919916014044,2650.0140169077554,738.6521566778257,647.9560005411886,713.4790838842291,9306.167204963363,3489.27353675613,1551.0634872847177,1785.856904862305,1717.4148871300586,505.1298733420431,7645.775939868406
8493,2046-01-31,Company C,Unit 2,Project X,No,Owner 3,Category B,Fund 2,Type 1,32372.308821662926,40987.15629682531,406595.8749447568,211114.55662244483,-1.271679127115405,1150.1286256041253,3391.9785405156204,24252.07552267533,25024.642238736596,8.275220567328688,26.98724222467463,22.75042849439547,31.49066336459355,37.98802725740042,-1.8313015534639163,9511.742733261806,8764.70301457153,153320.1149309891,191521.0441016918,3.2556369045214204,9.085090125531565,14.810458448292144,10.629398154260382,5.618342886941361,-0.5399827745559129,3.3519541957324517,9.262997038237195,27.04413857118307,48.599070351921526,User C,2022-10-04,User A,2023-10-04,1609.6777444395718,1718.3143252448642,1027.2593488076377,1040.2346496137461,805.0122843009495,4379.451006467598,1561.2939128484581,2352.579974109979,611.2867634841623,1779.6646638639431,473.6496610769226,7632.381375915677
4798,2046-02-28,Company C,Unit 2,Project Y,Yes,Owner 3,Category C,Fund 2,Type 1,49760.699316364844,11756.952121763105,137484.1761340264,335676.655046753,7.995500804961793,4749.652113990156,1245.238232229318,20344.853780909303,26087.06632251318,8.014235605142012,44.40080908325941,38.9326481214877,48.698583453851725,21.896918944274635,5.806792405665533,5579.687862965455,22900.61388374647,229778.98930774166,151174.92654776422,3.641125505940705,22.699024028500965,6.655065893633849,22.43022197614462,10.879957601287401,8.373637625292702,1.430082129140383,2.385630509691521,45.356625993586185,16.514535536681635,User B,2022-10-05,User A,2023-10-05,3958.97601563898,1308.6344900768179,1472.1187773346646,1753.4281956345985,623.8265289058475,6246.255691546193,1535.121425135344,3196.193819366795,679.4230583565779,924.7060941710131,974.7392348036415,6485.601047681344
4146,2046-03-31,Company A,Unit 2,Project Y,Yes,Owner 3,Category B,Fund 2,Type 1,46812.29905230458,34304.81931780608,407263.63874009013,346872.87714337395,5.756858088548469,4038.2967912855556,1139.9493011346963,47320.24735006053,48102.016957971355,-1.4746400435118296,34.75217962586808,32.69812724901984,45.001029822204835,16.1686418113485,9.776741372295131,16582.141763956235,21780.58499769699,199932.7197528825,243270.6939926495,8.713637319276003,6.5146167197200855,24.933507987664925,11.844218933828865,11.532858993957946,4.578763440387412,1.3224950637291153,3.9135916550233922,30.087565066249198,33.93557842755791,User C,2022-10-06,User C,2023-10-06,4668.255349681602,2490.8564928383184,1520.1909579109315,1070.986491704497,709.6758817984646,5946.45876789208,1752.657714151756,1497.9910743415985,1737.6675770898212,2350.4896012160925,760.8544533081564,9062.62028834438
7728,2046-04-30,Company C,Unit 2,Project Y,No,Owner 3,Category A,Fund 3,Type 2,11216.416565991767,15827.051098200707,378689.06050400564,233097.81706234877,-5.589005517346841,1151.4523973114633,3690.997720874332,27905.78159178035,28443.351821009288,0.06658557458275638,25.762937546400067,23.36143168559793,32.250125040697114,18.872454997660807,0.47134536651100944,13362.695428633395,10902.341459722364,96023.56726544719,249532.2967573977,-6.7407714935964975,12.452328393368274,16.620582872095888,17.77568321479309,20.389139432593716,5.328407545494954,3.0772997280605328,8.448878879951387,16.28023175610621,29.966949351021164,User C,2022-10-07,User B,2023-10-07,2498.1211833535162,2021.2126617249119,1402.0101746539772,1537.3195724422817,942.2961793441507,7997.188952411672,3694.509395364299,4497.7662706890715,631.5471718409013,2035.597258856441,428.6798067940973,6747.37464545285
5929,2046-05-31,Company A,Unit 3,Project Z,Yes,Owner 3,Category B,Fund 1,Type 3,35284.89113062459,18861.72048756046,115711.31844034146,465487.0377221685,9.919254010115228,4226.521623407542,4935.037940183499,43178.817166142646,12618.562198666701,-4.908229770911632,16.43458640795725,36.93324349271839,43.89706406848812,16.246152913895227,-6.068292011180649,8707.77909232074,24741.596668304905,84129.66427533585,108576.37763567557,1.3347639315482525,17.41644419394673,5.575677908932755,23.31503356924873,6.296057973316085,-1.2411761321942727,7.91409404094775,4.431129413279028,36.09313745812395,40.41825523963706,User C,2022-10-08,User A,2023-10-08,2546.527938892733,2674.2611725089346,683.5656581825051,2087.0828321182034,458.70023714058794,2851.6634928918147,4720.8904777835505,2258.0692881949044,2026.3408121313296,1250.4911478352165,472.8680843151674,7974.157811419662
3633,2046-06-30,Company A,Unit 1,Project X,Yes,Owner 2,Category B,Fund 2,Type 3,47038.75858020947,12500.240450062847,490997.01042236015,131841.55507244082,-1.3403660467193852,2927.700699472146,4279.803514239364,22942.107723295558,19948.67657530765,1.5688139766003069,14.990954845648448,23.35876163263077,18.17465294895493,44.202902763497185,7.887547725814251,22635.671010453283,23590.479417368482,175085.8177589115,190449.20402380888,0.5450581348418986,5.774020809041893,15.784071757154944,6.6861169059001035,23.885923873559737,-0.08415328354495699,8.145407486730118,5.359272854282455,33.38964587548844,20.055515575987414,User C,2022-10-09,User C,2023-10-09,2021.0186219169732,1272.2417250221279,1131.3996844223313,1136.2491411925412,521.9499872853736,7929.486548182362,2199.276340973159,1297.2757690015726,548.4819378172607,2424.723320388162,749.7959121507487,7811.485186287847
6574,2046-07-31,Company A,Unit 3,Project Y,No,Owner 1,Category C,Fund 1,Type 2,39203.19784907419,30656.22979701286,124185.82197562062,471390.90505373053,3.5222853405119388,3936.0163434522474,1724.6706350298289,46301.87479393403,27113.07274897606,-6.037450446047973,31.70699788980083,40.45507815666439,20.217027057860978,10.567641609456864,1.1072568745562599,22860.57318514546,5464.355701079513,88170.15583919358,181989.31113843794,-1.4072460680053887,22.92524762017415,13.731634463762965,20.324373082094016,21.883476257195667,7.152764108171212,1.3934009944930432,7.671630788387759,45.899372030408834,11.388143941572482,User A,2022-10-10,User A,2023-10-10,4711.534955235051,2513.1965102463455,1028.489042086042,926.2253396989744,923.2850391853136,2508.030441535687,2777.205145429004,2514.13812781426,1783.1702440785323,1357.8770756569493,776.9922425129236,8461.641450244926
7337,2046-08-31,Company C,Unit 2,Project X,No,Owner 3,Category A,Fund 3,Type 2,31237.12166167016,46989.07617795957,210805.744005961,231038.49925738154,-3.24471502424762,1460.8469831232687,1485.7809523216679,24183.735766083162,19394.266050356622,2.3990490675840626,13.552936938856938,45.36708618969673,44.934454010668304,23.454952045997892,-7.07962682007606,16276.177061271308,6452.943975391665,178371.7907389796,153908.35019507795,1.236817627778013,14.576903259558415,10.505676556418761,11.213921820315809,21.24840327908973,-0.18143071288729473,2.44709350273603,3.746892822403153,12.2063043535907,13.920006598774197,User C,2022-10-11,User B,2023-10-11,3973.065966535202,4369.566472276272,757.2414215908989,1751.5123044641982,293.73534484103664,7522.03193481557,3196.278579140307,3712.4473824399006,1385.828449300138,2308.0170549276527,905.8405853450331,4087.585166074433
7212,2046-09-30,Company B,Unit 2,Project X,No,Owner 1,Category C,Fund 2,Type 3,47797.149740057335,38955.02050066574,139285.07461213542,276261.602820132,-3.4964774594228594,1168.557340232891,3247.629513757795,33164.7570107623,32091.263254890968,0.4046184091413103,30.89590427915143,41.41927584588019,19.30603682601288,49.94412906349539,-2.7569427920807366,6275.436782040711,24703.237625968002,148723.7662043885,98367.5410498122,-5.577564924848026,10.627503637640023,14.058765813663229,7.338697997166614,8.110329327175847,5.3511477421250575,3.1077085292034234,3.9208969611037343,17.69444809805911,33.57835410521335,User B,2022-10-12,User C,2023-10-12,2590.821532366557,3530.3230314060734,1375.824526687085,1670.022869717055,717.5267375949844,4799.64235184799,1385.0840830003785,3430.5517983499303,907.3980687526077,1231.00801956081,239.27993785482943,6909.871598895842
1802,2046-10-31,Company A,Unit 3,Project X,Yes,Owner 1,Category A,Fund 2,Type 1,12345.82208639588,42036.519813070394,429270.10621027276,381257.1131606227,-7.524800390862909,2074.3814900075176,4973.353961857589,26378.113100675386,38049.37876028537,9.470553798678289,13.153720467662948,31.555288739647867,24.893957590420015,47.308550190953945,-8.887771523729448,18205.610536051798,23637.300112101602,71999.12314588048,62960.359690959696,-0.757067289206022,5.8383934461958,21.23004637822759,9.927876373047424,18.26608913196773,3.748514082435719,3.327230713907924,9.482185566534099,46.516898644960484,28.31504571671728,User A,2022-10-13,User B,2023-10-13,4248.583279637351,1901.4931603260584,764.8912985129482,1550.4007216132115,777.0757322889831,7181.405864803321,1127.989764508181,4484.514546196919,633.2132735863797,1014.3460702003757,391.02265313883925,7231.135394068951
4502,2046-11-30,Company A,Unit 1,Project Y,Yes,Owner 1,Category C,Fund 1,Type 1,38171.78825185372,42420.523741766374,162714.4613861955,483704.59792390774,3.885398285811984,1499.3158136303073,1606.1834270501317,21644.95273630266,28079.07512501263,-7.771158859068796,38.18054755503178,21.97741426553675,13.012932653375096,41.95827640215502,-9.808176909934536,14467.644700385968,14971.158099581035,232901.74810116366,52027.41770172607,1.0149755312109843,11.202641267908842,20.79317799318173,10.164180007805344,18.117030781267967,1.798095902965418,1.4990950233683396,3.070975017400637,31.13332414336224,42.00997513924582,User B,2022-10-14,User C,2023-10-14,3637.5764084081225,2772.585612556546,2485.0822689177267,1912.6611705887378,250.91087810292805,8918.747795670264,3673.0651940125886,1516.221663995857,786.8462985245872,633.8041780418438,590.2507642775156,2175.145198127131
8373,2046-12-31,Company C,Unit 2,Project Z,Yes,Owner 1,Category B,Fund 1,Type 2,19269.69985912052,40153.13390371317,332953.11600027664,113370.51778249774,2.557668534795585,3914.147604590648,2017.8114061313172,40619.3136113817,46048.19913955496,1.3445361611324245,43.35558314621702,43.63657180720687,24.437731529643116,18.095323515580798,-8.133163611078796,14782.528259411913,6630.052857376183,211718.37789470472,208492.39289535067,-4.356117269257975,20.77313672241877,12.741222451828298,10.685346809919306,7.178638669003716,-8.37561284945542,1.5603426869721646,4.404300017179547,36.00381762299776,35.56527989577608,User C,2022-10-15,User B,2023-10-15,1364.3356161601387,1289.8995670845372,1144.7718747814165,1790.116243095553,754.1392401233913,3052.963615396049,1377.0669721727554,4712.900715142549,1938.57833825838,1995.9079922864307,621.2746887049609,2047.3887348015137
2356,2047-01-31,Company C,Unit 2,Project Z,No,Owner 2,Category C,Fund 1,Type 1,44789.025202996185,20465.366032026293,356251.7988252089,188373.1996933839,-7.641427828291425,4736.268130070774,4844.078538371625,49087.54983589749,31141.65816081179,-3.68886282186444,45.72041061229841,39.31723912649249,17.561997037060614,41.85009855204548,7.732064714980517,16837.550170920775,5114.971826153159,117928.64026433216,180047.6603084454,-5.148729513368098,24.537071010484677,14.272737545715406,17.11948486935631,11.925507093466571,-8.517238316090554,5.497851684705238,4.393182355069191,44.01257654706162,14.762944547741089,User C,2022-10-16,User C,2023-10-16,1881.9243448888665,2839.623949929352,1983.1150395999043,933.3320599993904,871.2040395535663,7504.837727164849,1407.1777157774802,2871.835023751838,1134.8172878180058,1503.4098232341182,299.47297600773686,6968.327540311794
1890,2047-02-28,Company A,Unit 3,Project Z,No,Owner 3,Category A,Fund 1,Type 2,40650.83241162083,46583.02894012751,448213.31564668694,225840.1264939816,3.4615270655473864,2071.1777096756687,3283.5141951037726,29789.964381978814,12135.00774370346,-6.576236526767156,37.36231745838242,23.571963771261245,38.61982761100822,17.17051179035685,9.298196247243887,22314.787420367236,15081.884122789837,139481.96956572216,51022.41433064245,9.618967981306639,20.632990130600792,5.450395108495747,5.711598589456761,8.096855224006756,-0.7552814029634796,9.300996485504863,8.97720781129342,13.106177627287723,36.97268818060591,User C,2022-10-17,User B,2023-10-17,1947.5121962276112,1197.356086179648,545.8199559674157,1768.0097565851606,539.5656354191009,4126.25266788871,4310.985500119859,4649.113419907169,2398.491123234795,845.2650945145285,439.5407351688207,2191.432595430772
9583,2047-03-31,Company A,Unit 3,Project Z,No,Owner 3,Category B,Fund 1,Type 3,10458.375187258664,42468.82290432592,456053.603008985,284205.9743313786,7.483487738812414,4991.8217101334785,4590.900188276856,35585.76529568469,48956.9259307405,2.0383330810790703,27.590192778719018,44.4303760892016,21.232507009302726,21.747635913125507,-7.314719138727734,12081.992807917515,16086.838395789671,171727.70572361798,201297.3046138104,2.8870158502094174,15.820437709696115,9.332643583006226,11.04033610338291,23.25204353533364,-5.895136738587466,8.430616034300146,2.6473818760086565,33.74026008531433,23.77747280966934,User B,2022-10-18,User B,2023-10-18,1216.3884881102408,2019.5161025320574,2260.8273638548735,2005.3746037269402,783.9835182739449,8793.17240970645,2361.4870013100635,2465.051914075051,1006.2819524876234,2453.728461187029,720.9594001095387,7738.987285600486
7185,2047-04-30,Company B,Unit 1,Project Z,Yes,Owner 1,Category A,Fund 2,Type 1,40580.891595529734,13364.70780502331,165739.0715171118,301464.8612385844,4.248063552876729,3526.595403407373,1143.9028245109664,38817.91749653967,34838.03440687796,1.7143261846268505,41.031409909870426,45.253103705745616,40.41568944228071,30.55123724579966,1.5507261559102012,19764.145561589947,12784.326450911436,178379.91878985116,75614.54929485197,9.557081729675197,11.085639006979441,10.12587834246873,8.507449792044186,11.799140592245845,5.689055570035128,4.071102604044103,5.862728336640468,11.615851323000541,13.90573710936608,User A,2022-10-19,User B,2023-10-19,3104.2106715490054,2244.95734313278,2166.455343940973,2008.601382439879,510.38444131216477,7011.751266517577,1135.4666828198017,3731.9767730105586,2465.8327814278146,939.5778844744711,307.63998098880876,7883.312594952648
2433,2047-05-31,Company B,Unit 2,Project Z,No,Owner 3,Category A,Fund 2,Type 1,26455.68756009475,27700.58344291726,280681.87055746873,293507.357355565,2.0502778940387145,2261.4604763200077,2414.9932946679237,30805.350027328674,46828.142172735425,-3.244571294604941,38.414402417942185,19.267735475953927,17.23319160623005,43.1179096942912,-7.332657387435962,12066.49023533866,16106.669324894207,102969.82333554237,68246.77634422781,-9.570359962375015,16.730984740845713,19.754980517372744,18.16967179521125,13.902633360921486,-3.6832731673173535,3.145527371482008,9.61433792179458,15.137861016194606,40.73643988739008,User B,2022-10-20,User C,2023-10-20,4952.560819600254,1742.2446306293575,1234.6574112472927,1781.156746589011,221.76922437180346,3606.1534099982227,1706.8982534845777,1507.8851952613336,2424.311773723276,553.308012527389,444.7774748692083,3228.3802898026715
5888,2047-06-30,Company C,Unit 1,Project Y,Yes,Owner 3,Category C,Fund 1,Type 3,23641.447624438195,45922.03828168275,175587.27503546688,420422.4759039747,5.557225831634106,4583.14347157093,2956.6601917769085,20642.252351707877,41764.0634638442,-1.4014993121371013,30.62880082208206,26.018970359267332,26.637027411707436,33.665767757358886,-7.787245718507625,6912.803760907243,8764.29312008716,65688.02530152065,198965.45383882656,-6.657352087510596,7.143090819975906,6.801618630252735,11.686394297193655,18.98008091866108,-9.15038256285339,5.025766889108851,7.246334045267342,42.51492284365558,25.32304359716816,User B,2022-10-21,User A,2023-10-21,4430.536090067502,3942.499128903509,2456.4280626093832,1824.4779781430884,518.4544780988895,2135.3479380577623,4159.442263232024,4429.879334896233,2064.0587439763826,1870.9419262510635,233.82134070956243,9856.651461764557
9266,2047-07-31,Company C,Unit 2,Project Y,No,Owner 2,Category C,Fund 2,Type 3,18977.214581879125,29192.87135476462,499263.981852563,293472.76638409344,6.425664303479763,2664.870136409025,3521.8199507874047,20731.337380961122,35018.23431809209,5.900174544333389,46.2817131069506,17.215533779824277,23.063526229813775,49.63414080465545,-6.377051769477946,23260.975021860533,9466.06780191687,200874.4076881078,168936.91142259265,-4.487837854569419,21.05956854614674,20.763826274991295,9.584930776150442,11.2646373883761,9.658727776479815,2.590769221923086,9.568979918196092,33.31843710982926,43.46232407094363,User A,2022-10-22,User B,2023-10-22,1127.9812570356075,4707.595808538517,789.5968516793891,1927.2027831929272,308.610695129945,9763.496342672945,4543.223610394701,4541.219224796523,2297.617744923224,1063.5013557745008,618.8462074371466,7810.031601217273
5455,2047-08-31,Company C,Unit 1,Project Z,Yes,Owner 1,Category A,Fund 1,Type 3,30243.86852599022,48147.62098168361,140111.87358738756,493882.15408645134,9.883375967090359,4384.358185421246,3825.244791814835,32057.654113393484,21444.57393359032,-1.5155853451646966,45.490737562666496,10.663660819360835,26.916144391869356,13.192802544523481,-5.207980205288807,9404.636899296302,20243.158205476342,56996.69439890447,144562.0277933724,-5.359964741048884,17.478974478785947,21.89798352207021,6.066110314998088,18.467206216041227,4.21335869733862,5.501476084636075,4.589352514855359,46.973137915710396,11.534591527486313,User B,2022-10-23,User C,2023-10-23,3144.862591753973,1519.5443742987381,1396.5307354132365,1664.4872723370152,253.93524944649587,2453.5271797132195,4652.309091746092,1626.049132936478,2166.515522042583,1815.7848069659467,472.66800878403944,8255.548391855904
8784,2047-09-30,Company C,Unit 3,Project Z,No,Owner 1,Category C,Fund 1,Type 3,10806.689757511787,19650.730492455954,355490.05366479454,209013.19421669596,-2.672839543088581,2495.2090077077837,3083.029813169869,11548.898756479242,17577.152901410747,-4.34906593469397,28.126748981665934,35.45431678827895,42.59279623817598,26.46403225841279,8.081961309918249,10466.819670225119,14374.892897921894,175380.21722163472,69440.0091937597,-7.870307438627102,22.29152754612337,12.443970517829841,24.58246633711586,19.9627375655878,-6.583268861939102,9.636687233561082,8.368140373357013,36.02684912514982,48.21282615884003,User C,2022-10-24,User A,2023-10-24,1323.826756638359,1113.1048928387067,656.4005680747885,2145.634198673416,886.5073342924541,8315.467628926403,4129.095488436048,3738.87154653094,956.1049275032556,1274.544107593675,807.6134064526285,3392.9024701911176
9837,2047-10-31,Company B,Unit 1,Project X,Yes,Owner 3,Category A,Fund 1,Type 1,18343.056486107478,27348.98257778782,284122.11350377253,450184.1948803856,-7.309144926444131,2396.971068114556,3527.8467573620837,23944.08518301148,29456.210913900817,-3.0497239358508104,28.638347729530274,31.86691106007471,43.62008947772917,44.661960434573224,-9.502093517838933,10823.590322466967,13311.847541663168,98476.9734793165,172530.6638731659,2.783349395626951,18.821066008979553,18.526853186182443,10.40066909187094,8.572727427044715,-6.1604426422407705,9.798430920300069,2.1189175753399203,15.892996060541291,38.26311635344244,User B,2022-10-25,User A,2023-10-25,4962.658947172156,2425.356033056272,1160.0831472944687,1623.5294717617376,821.503508031751,3803.587747852701,4285.002859419621,2697.842799087608,1202.8865029740855,1890.6425398061504,358.9524002669649,2376.415919230701
5132,2047-11-30,Company B,Unit 2,Project Y,No,Owner 2,Category C,Fund 3,Type 1,12015.494420461251,23355.451598623826,465387.15089358226,494777.41996159387,3.8320650203576285,4566.815940723544,1087.3733613128657,40391.83423498756,11913.873594840268,-7.82932634851166,14.34766086842365,45.66679038057972,17.368930691370572,45.2396421542064,3.7269475419515423,14377.673320338252,10366.47351453335,91349.79746728358,81400.32778607988,-8.835642269110862,7.134090872652436,24.250740863354828,8.119153610272164,22.557226509036212,3.5075651585024765,7.7226016704487375,8.455627584152403,22.755707016047026,28.208272095517795,User C,2022-10-26,User A,2023-10-26,2877.1613678351387,4762.658815868168,619.4497845118236,2137.128421926348,996.3428070052283,4981.178849480325,3702.8593825183425,3120.287230229483,1029.402988139282,1636.5377669428856,445.80588328723616,9039.801647190283
